Subway,0,0,0,Big Philly Cheesesteak,,17.2,8.6,85,1310,51,6,8,38,500,NULL,NULL,0,0
Subway,0,0,0,Monterey Chicken Melt,,18,5,75,820,55,5,6,27,450,NULL,NULL,0,0
Subway,0,0,0,Chicken and Bacon Ranch Melt,,30,10,95,1140,44,3,4,34,580,NULL,NULL,0,0
Subway,0,1,0,Double Chicken Salad,,4.5,1.5,100,490,10,4,4,9,220,NULL,NULL,0,0
Subway,0,1,0,Ham Salad,,3,1,20,850,15,4,6,12,120,NULL,NULL,0,0
Subway,0,0,0,Turkey Breast Sandwich,,3.5,1,20,818,46,5,7,18,283,NULL,NULL,0,0
Subway,0,0,0,"6"" Turkey Breast and Ham Sandwich",,4.3,1.1,22,787,49.6,5.4,8.6,19.4,302,NULL,NULL,0,0
Subway,0,0,0,Veggie Delite,,13,4,15,650,45,7,6,11,350,NULL,NULL,0,0
